Attr1,Attr2,Attr3,Attr4,Attr5,Attr6,Attr7,Attr8,Attr9,Attr10,Class
0.621116,0.950171,0.952489,0.682646,0.984362,0.758877,0.334461,0.8058,0.875577,0.492066,1
0.229622,0.189786,0.330412,0.484678,0.668117,0.620392,0.378956,0.277455,0.407061,0.780996,0
0.589944,0.98104,0.95961,0.121359,0.216805,0.238272,0.296912,0.417526,0.1602,0.814101,0
0.895918,0.89153,0.601472,0.071385,0.259168,0.058228,0.280277,0.488676,0.861559,0.26465,1
0.709532,0.463015,0.896967,0.375444,0.981125,0.833377,0.958986,0.420237,0.184984,0.000824,1
0.596466,0.028805,0.365033,0.838771,0.844869,0.202581,0.728721,0.656512,0.826189,0.186225,1
0.847912,0.694176,0.721033,0.286947,0.554959,0.223612,0.438799,0.025484,0.936935,0.399233,1
0.503813,0.723802,0.107546,0.127091,0.18071,0.160644,0.015928,0.026737,0.729659,0.815005,0
0.48611,0.28548,0.278532,0.311226,0.584987,0.776568,0.010135,0.821645,0.069194,0.17467,0
0.78234,0.163729,0.389658,0.981825,0.465499,0.575996,0.838509,0.786179,0.972113,0.547233,1
0.906804,0.257324,0.854124,0.786414,0.051107,0.693886,0.862812,0.164798,0.237546,0.020808,1
0.225567,0.493094,0.02913,0.270172,0.431142,0.189543,0.747945,0.486159,0.355049,0.739502,0
0.966983,0.448199,0.151258,0.108843,0.861452,0.326279,0.376257,0.757957,0.655212,0.60455,1
0.86125,0.082131,0.670569,0.364351,0.468164,0.862735,0.555893,0.347136,0.398082,0.204908,1
0.615355,0.142214,0.764768,0.339086,0.72057,0.921235,0.684565,0.994269,0.307945,0.143205,1
0.423993,0.473338,0.979957,0.137992,0.088739,0.7775,0.159992,0.423488,0.878919,0.293534,0
0.4381,0.223697,0.060782,0.78606,0.798251,0.075405,0.971694,0.576293,0.157178,0.146388,0
0.77741,0.057759,0.608184,0.066293,0.414026,0.629194,0.70213,0.482463,0.102741,0.046177,1
0.148168,0.328757,0.150592,0.953452,0.665332,0.149213,0.273502,0.859486,0.08089,0.621481,0
0.172584,0.238366,0.697066,0.282587,0.440675,0.044108,0.670357,0.920133,0.75808,0.085827,0
0.672235,0.741931,0.256918,0.692894,0.460169,0.376355,0.912104,0.769298,0.670884,0.608075,1
0.778957,0.816884,0.878921,0.6689,0.370829,0.405431,0.488691,0.651434,0.18286,0.825325,1
0.293763,0.271812,0.259707,0.785996,0.669617,0.112836,0.989798,0.457965,0.091989,0.177008,0
0.824101,0.76966,0.506171,0.200964,0.043408,0.343925,0.021801,0.3322,0.365463,0.210941,1
0.747665,0.107908,0.969706,0.500707,0.724949,0.850286,0.426467,0.783923,0.393029,0.390996,1
0.271007,0.743572,0.784678,0.443197,0.479133,0.534367,0.954057,0.519021,0.694757,0.689082,0
0.658629,0.021641,0.71641,0.949316,0.659129,0.232483,0.746929,0.382445,0.180677,0.79858,0
0.570758,0.150244,0.85182,0.019977,0.22891,0.187875,0.119444,0.077611,0.987781,0.834914,0
0.807396,0.021124,0.016939,0.562688,0.789713,0.31236,0.483772,0.454201,0.773991,0.92763,1
0.214237,0.920706,0.90049,0.159194,0.810827,0.904509,0.97912,0.801519,0.536181,0.184754,0
0.29263,0.230688,0.38745,0.419659,0.083013,0.853939,0.536577,0.316484,0.557657,0.799677,0
0.612899,0.917434,0.700172,0.704891,0.235186,0.870782,0.720427,0.398972,0.179072,0.19544,1
0.235424,0.854542,0.102009,0.99751,0.931269,0.288535,0.859453,0.36193,0.563049,0.527235,0
0.043826,0.910066,0.287653,0.879581,0.884367,0.882566,0.022501,0.704462,0.821494,0.949592,0
0.613158,0.346686,0.837649,0.58948,0.30591,0.380491,0.284019,0.958243,0.504909,0.642449,1
0.761109,0.488004,0.908352,0.204683,0.753753,0.334788,0.771463,0.740827,0.449332,0.631315,1
0.583053,0.577612,0.470517,0.852822,0.016348,0.132413,0.332453,0.340338,0.873981,0.480916,1
0.900949,0.499935,0.185138,0.379972,0.924859,0.243779,0.768874,0.523623,0.852928,0.917327,1
0.096285,0.828258,0.717636,0.874921,0.344543,0.585386,0.352324,0.018869,0.877652,0.987622,0
0.973421,0.62887,0.90923,0.20984,0.769806,0.01425,0.351511,0.798879,0.756726,0.127908,1
0.153404,0.803327,0.12237,0.678858,0.989311,0.052397,0.888396,0.215649,0.286596,0.985375,0
0.755167,0.692672,0.206348,0.334825,0.649471,0.09799,0.403895,0.133178,0.389292,0.23421,0
0.012691,0.724045,0.939109,0.121089,0.749093,0.804073,0.682635,0.381137,0.699744,0.746899,0
0.474807,0.724726,0.284116,0.179845,0.122518,0.842234,0.306715,0.436468,0.229848,0.956298,0
0.44626,0.603567,0.523214,0.78485,0.014997,0.129959,0.207613,0.730147,0.606278,0.621384,0
0.750941,0.96738,0.651315,0.123982,0.01978,0.7284,0.218574,0.457196,0.480899,0.152101,0
0.514515,0.43001,0.724536,0.349784,0.114213,0.085548,0.945501,0.712023,0.484811,0.200574,1
0.720411,0.591148,0.988212,0.997739,0.233435,0.252095,0.763357,0.520026,0.973278,0.293222,1
0.678044,0.570004,0.724807,0.362036,0.123382,0.649045,0.338899,0.407668,0.22875,0.768553,1
0.835112,0.334227,0.596157,0.049366,0.032585,0.897673,0.703959,0.611439,0.675613,0.960117,1
0.626301,0.881998,0.56835,0.664836,0.607815,0.730755,0.184672,0.499638,0.474967,0.497962,1
0.546958,0.79748,0.154833,0.028107,0.940211,0.879664,0.77197,0.30044,0.705181,0.237351,0
0.323202,0.899581,0.988564,0.536973,0.090393,0.764661,0.300655,0.90863,0.101251,0.452213,0
0.414595,0.897204,0.942142,0.904648,0.21929,0.532508,0.223742,0.212017,0.905807,0.529008,0
0.159067,0.851701,0.815673,0.869456,0.027867,0.963365,0.259982,0.630459,0.767308,0.081863,0
0.408555,0.898398,0.534267,0.492504,0.330898,0.762403,0.371899,0.261181,0.339957,0.384453,0
0.073427,0.054112,0.409788,0.267465,0.895652,0.715451,0.410655,0.176562,0.033995,0.701227,0
0.454649,0.561011,0.595958,0.212829,0.0914,0.772943,0.747911,0.375782,0.839632,0.273907,1
0.251064,0.39412,0.952293,0.558026,0.238234,0.764401,0.93985,0.23704,0.29544,0.770673,0
0.613612,0.626378,0.721787,0.932815,0.90079,0.141459,0.370444,0.366771,0.461958,0.08983,1
0.780141,0.782761,0.6622,0.81081,0.423151,0.430573,0.424004,0.401738,0.597243,0.547334,1
0.057985,0.1555,0.410807,0.037435,0.305765,0.16667,0.994837,0.184388,0.922422,0.291283,0
0.142146,0.84321,0.806049,0.121511,0.394186,0.157062,0.756678,0.629429,0.849113,0.392902,0
0.968841,0.96934,0.396707,0.108207,0.249316,0.500855,0.104402,0.37659,0.938037,0.730989,1
0.833324,0.004229,0.823163,0.280214,0.11478,0.495444,0.055907,0.519904,0.039491,0.317099,1
0.163582,0.607511,0.444666,0.082652,0.828116,0.301273,0.662173,0.849794,0.74514,0.094856,0
0.910704,0.069783,0.684987,0.251165,0.146498,0.451708,0.719817,0.675226,0.749604,0.998704,1
0.194328,0.148581,0.83051,0.965301,0.898748,0.225141,0.39417,0.339235,0.687217,0.686832,0
0.03622,0.22218,0.29962,0.560091,0.049336,0.023933,0.181707,0.625213,0.581249,0.856838,0
0.571497,0.865155,0.487619,0.826012,0.847055,0.39878,0.228723,0.503526,0.756701,0.762968,1
0.242983,0.0019,0.021598,0.139496,0.010155,0.15339,0.681012,0.013764,0.451817,0.771697,0
0.900414,0.821675,0.92695,0.333874,0.649476,0.222645,0.811716,0.551569,0.865015,0.371692,1
0.360668,0.792974,0.153023,0.574596,0.401086,0.036325,0.941213,0.306383,0.076554,0.788853,1
0.036063,0.073536,0.674363,0.674312,0.633047,0.347115,0.079929,0.435375,0.68561,0.416302,0
0.864116,0.662832,0.355132,0.66042,0.299481,0.395397,0.56615,0.979132,0.21614,0.831713,1
0.812638,0.36334,0.030685,0.731846,0.188376,0.046021,0.263613,0.154309,0.427968,0.503411,1
0.011735,0.479029,0.618662,0.596133,0.432145,0.462924,0.127643,0.513698,0.390836,0.82412,0
0.674748,0.0136,0.33105,0.599309,0.948101,0.311967,0.448893,0.729227,0.353748,0.770073,1
0.038584,0.205325,0.465435,0.362333,0.466092,0.892222,0.824848,0.064776,0.083905,0.155241,0
0.295243,0.82432,0.683348,0.113514,0.437306,0.445136,0.738954,0.142457,0.220654,0.84418,0
0.993021,0.304137,0.330572,0.941717,0.091884,0.882359,0.613622,0.131881,0.918918,0.552032,1
0.413611,0.047249,0.007345,0.394232,0.991706,0.460292,0.872853,0.58459,0.85127,0.048742,1
0.54485,0.613287,0.171957,0.128302,0.329382,0.503935,0.305855,0.189172,0.699888,0.845245,0
0.056764,0.134199,0.417122,0.56392,0.36802,0.909381,0.889359,0.894029,0.373041,0.931204,0
0.845463,0.778812,0.697798,0.034917,0.934278,0.561742,0.157433,0.96999,0.460901,0.992091,1
0.632643,0.762036,0.91512,0.595556,0.21721,0.433129,0.541794,0.171917,0.296458,0.814001,1
0.744733,0.903129,0.730505,0.84686,0.561337,0.571368,0.34145,0.917558,0.053587,0.955629,1
0.222967,0.298578,0.555763,0.829965,0.717775,0.597338,0.894411,0.364541,0.910213,0.811331,0
0.432652,0.084278,0.031112,0.409803,0.420543,0.292503,0.74235,0.384358,0.18638,0.525427,0
0.585429,0.177734,0.734432,0.236477,0.670237,0.030564,0.061374,0.648177,0.62802,0.238232,1
0.802674,0.786903,0.89804,0.394894,0.878273,0.217642,0.117939,0.159,0.958103,0.018027,1
0.732921,0.744412,0.841636,0.185285,0.216714,0.11128,0.820736,0.857365,0.059553,0.509579,1
0.56463,0.792927,0.39133,0.800625,0.749603,0.911316,0.630156,0.224263,0.648854,0.625813,1
0.547437,0.764731,0.955471,0.939403,0.786841,0.115677,0.766614,0.956158,0.069674,0.055823,1
0.763367,0.857982,0.592226,0.660846,0.701685,0.816429,0.42208,0.691036,0.051257,0.329742,1
0.253243,0.589344,0.524721,0.451155,0.583569,0.852317,0.406594,0.761523,0.792233,0.896097,0
0.88981,0.161127,0.721227,0.99716,0.152897,0.259707,0.557049,0.232367,0.76243,0.080296,1
0.995901,0.630675,0.601888,0.414319,0.84401,0.006947,0.805807,0.24684,0.068042,0.843683,1
0.068275,0.427439,0.647673,0.231998,0.578696,0.801014,0.584678,0.165938,0.288149,0.941496,0
0.513555,0.451706,0.335687,0.039565,0.660498,0.189078,0.896205,0.848697,0.656333,0.769391,1
0.841136,0.956977,0.632588,0.650485,0.102698,0.669025,0.965946,0.443102,0.321833,0.128896,1
0.441611,0.05698,0.326463,0.208207,0.47873,0.610081,0.765848,0.198731,0.634707,0.419994,0
0.182399,0.175393,0.464721,0.733838,0.399673,0.930554,0.892822,0.023109,0.297694,0.132341,0
0.142961,0.477435,0.51999,0.647377,0.640901,0.388609,0.209188,0.640149,0.948203,0.345727,0
0.49778,0.181143,0.248271,0.687609,0.11458,0.859133,0.853764,0.502077,0.034443,0.160767,1
0.81908,0.110743,0.484281,0.547778,0.884242,0.24039,0.630707,0.161384,0.12195,0.006655,1
0.312225,0.786481,0.359354,0.642516,0.416405,0.04112,0.911147,0.971412,0.597727,0.976417,1
0.732858,0.538452,0.833613,0.711865,0.395783,0.192776,0.360362,0.991981,0.726669,0.935445,1
0.017602,0.903159,0.746228,0.435754,0.774877,0.409759,0.715583,0.178204,0.139529,0.281001,0
0.596439,0.320327,0.871643,0.333593,0.453214,0.505818,0.354017,0.922368,0.529072,0.37612,1
0.724088,0.712253,0.154223,0.693174,0.248793,0.188935,0.040227,0.413221,0.504095,0.392412,0
0.965646,0.054138,0.09343,0.938156,0.424768,0.076755,0.643801,0.403567,0.101458,0.396486,1
0.808335,0.768568,0.71824,0.968229,0.292882,0.702641,0.189673,0.657613,0.515036,0.207779,1
0.990029,0.3843,0.370648,0.778216,0.767481,0.75839,0.284771,0.98782,0.47231,0.49723,1
0.919283,0.145657,0.00101,0.777426,0.471335,0.941905,0.246628,0.35875,0.628731,0.821427,1
0.231908,0.603362,0.536309,0.128045,0.947107,0.598263,0.662399,0.629213,0.622698,0.983749,0
0.836858,0.534071,0.140708,0.563692,0.265282,0.440658,0.348156,0.494583,0.716228,0.573788,1
0.861065,0.583635,0.759932,0.834367,0.932588,0.478313,0.111851,0.576234,0.956267,0.207348,1
0.888049,0.203932,0.593261,0.46251,0.992748,0.392882,0.22437,0.024717,0.140019,0.402618,1
0.210415,0.429072,0.870963,0.177321,0.106038,0.837033,0.820356,0.967039,0.462651,0.459974,0
0.42615,0.25832,0.658135,0.519273,0.446726,0.526869,0.137701,0.349579,0.653193,0.788881,0
0.032854,0.985988,0.441285,0.431102,0.322799,0.530154,0.888654,0.053502,0.058393,0.169576,1
0.84914,0.196088,0.816542,0.972694,0.282906,0.254251,0.291467,0.425674,0.455818,0.208341,1
0.40577,0.090795,0.505188,0.465232,0.186621,0.733557,0.400867,0.111768,0.413792,0.799667,0
0.558445,0.515278,0.002053,0.875369,0.145643,0.231884,0.2529,0.86812,0.595655,0.172666,1
0.896952,0.668605,0.789867,0.626892,0.838339,0.52446,0.063311,0.284256,0.580447,0.823986,1
0.285007,0.699801,0.489211,0.650196,0.560825,0.148325,0.087921,0.849312,0.755362,0.761678,1
0.627817,0.892458,0.99849,0.934861,0.142668,0.16449,0.824933,0.689562,0.529148,0.502133,1
0.090798,0.20507,0.708898,0.896081,0.408362,0.192282,0.722107,0.246601,0.893729,0.086258,0
0.275272,0.04282,0.262533,0.098013,0.781531,0.530887,0.273023,0.340417,0.631988,0.210776,0
0.704693,0.989932,0.17228,0.558462,0.335751,0.931629,0.623001,0.158841,0.630793,0.689082,1
0.854908,0.303758,0.326275,0.957174,0.592644,0.839148,0.129583,0.54322,0.501295,0.433051,1
0.395747,0.213986,0.859992,0.404148,0.417294,0.865762,0.701302,0.192304,0.222216,0.28167,1
0.572531,0.93833,0.294249,0.909,0.432112,0.120337,0.962773,0.192391,0.990845,0.430946,1
0.407362,0.146999,0.070809,0.004859,0.190494,0.583587,0.41981,0.386033,0.352426,0.959549,0
0.849899,0.402885,0.046615,0.584168,0.777437,0.567362,0.114951,0.505032,0.61568,0.236028,1
0.764907,0.32085,0.345025,0.29284,0.510354,0.620493,0.406127,0.114732,0.293709,0.645307,1
0.289561,0.399354,0.376871,0.258986,0.344418,0.163818,0.659208,0.411704,0.934132,0.116525,0
0.578942,0.928841,0.811949,0.342855,0.411949,0.851204,0.424118,0.067768,0.593902,0.729063,0
0.293251,0.396715,0.93427,0.028014,0.774643,0.133526,0.989525,0.782237,0.321933,0.696453,0
0.457324,0.361168,0.147569,0.729689,0.929038,0.656633,0.765563,0.484017,0.84224,0.938831,0
0.972904,0.157491,0.547535,0.863554,0.30023,0.984675,0.969722,0.53592,0.050767,0.607598,1
0.332697,0.212301,0.366215,0.465531,0.008316,0.471271,0.982096,0.236965,0.054207,0.345226,0
0.061858,0.521676,0.089013,0.153254,0.534511,0.914984,0.691494,0.186516,0.143604,0.999509,0
0.537072,0.743531,0.366942,0.728041,0.821472,0.447236,0.25278,0.359565,0.254402,0.036122,0
0.649723,0.477547,0.815694,0.816314,0.730979,0.348529,0.084781,0.587504,0.332587,0.577295,0
0.801613,0.504198,0.578738,0.922759,0.805882,0.390214,0.548075,0.905485,0.223124,0.571867,1
0.615255,0.094283,0.936432,0.4381,0.041976,0.50499,0.381561,0.264128,0.792255,0.602511,1
0.626052,0.964477,0.125308,0.892314,0.164469,0.343779,0.439517,0.128187,0.518795,0.519358,0
0.739449,0.522768,0.828325,0.177741,0.271634,0.381717,0.738307,0.297879,0.596017,0.608637,1
0.106285,0.681928,0.696233,0.583653,0.690255,0.969103,0.858617,0.272153,0.564967,0.567017,0
0.252595,0.164941,0.919288,0.248538,0.117189,0.941273,0.888647,0.927234,0.966109,0.438848,1
0.398125,0.788513,0.162244,0.241467,0.125083,0.418315,0.129922,0.495899,0.177373,0.330222,0
0.344733,0.554886,0.312093,0.160859,0.925972,0.834222,0.226417,0.86623,0.00992,0.708548,0
0.956589,0.753965,0.913063,0.2239,0.647788,0.697489,0.10314,0.75327,0.64256,0.590083,1
0.274301,0.131909,0.026119,0.375405,0.04373,0.700833,0.144857,0.449666,0.396447,0.386595,0
0.059669,0.249304,0.791045,0.08258,0.957317,0.509731,0.458094,0.751171,0.693697,0.474,0
0.704147,0.172082,0.539276,0.624195,0.109076,0.147021,0.199096,0.579691,0.19759,0.944548,1
0.798717,0.029143,0.316271,0.344325,0.072499,0.444577,0.134036,0.266001,0.169207,0.825135,1
0.821551,0.794403,0.621164,0.609804,0.359184,0.399889,0.869683,0.67185,0.256724,0.369428,1
0.199346,0.585978,0.981885,0.942563,0.823616,0.80588,0.080646,0.259797,0.103294,0.544872,0
0.437678,0.394381,0.240992,0.642003,0.587778,0.546472,0.522377,0.337354,0.042026,0.308602,0
0.791248,0.650983,0.68462,0.922587,0.832107,0.749934,0.990672,0.996798,0.661003,0.087119,0
0.374785,0.664631,0.325839,0.67616,0.757025,0.134997,0.955797,0.959746,0.069862,0.110826,0
0.246302,0.655313,0.646503,0.57091,0.943444,0.126344,0.561427,0.062706,0.980282,0.079909,0
0.033512,0.731247,0.0368,0.200041,0.063405,0.869823,0.560366,0.055131,0.953482,0.550265,0
0.484727,0.989474,0.390633,0.664116,0.833868,0.098245,0.961846,0.157504,0.265119,0.526457,0
0.569133,0.918116,0.956846,0.104911,0.131771,0.617155,0.169938,0.881667,0.738455,0.434592,1
0.351219,0.256045,0.727414,0.000032,0.20272,0.372364,0.230113,0.327886,0.642085,0.457337,0
0.810662,0.410026,0.563989,0.562315,0.833559,0.026094,0.746949,0.081805,0.95693,0.077739,1
0.888804,0.887583,0.167322,0.651442,0.296732,0.533836,0.080221,0.971051,0.461801,0.764853,1
0.130231,0.140012,0.749644,0.608294,0.351097,0.685289,0.912272,0.704499,0.280608,0.095532,0
0.798594,0.165799,0.441714,0.592107,0.808052,0.380944,0.199691,0.256265,0.120556,0.23137,1
0.346931,0.706634,0.072881,0.569957,0.630804,0.915556,0.30629,0.128683,0.524454,0.100629,0
0.639317,0.233416,0.732746,0.092806,0.62091,0.350496,0.329965,0.336677,0.678619,0.181276,1
0.348096,0.022137,0.28841,0.222854,0.359152,0.438844,0.876223,0.667299,0.28091,0.433749,0
0.07131,0.524171,0.995358,0.912487,0.738681,0.659443,0.849929,0.858735,0.752963,0.441413,0
0.085309,0.801308,0.306238,0.068029,0.366022,0.268707,0.439213,0.806072,0.613727,0.98215,0
0.22474,0.771334,0.215712,0.141471,0.64923,0.940826,0.955249,0.301338,0.415082,0.321961,0
0.589774,0.381332,0.724714,0.90127,0.704527,0.101256,0.518181,0.565444,0.961537,0.674265,1
0.419996,0.497218,0.268381,0.149618,0.636719,0.184926,0.924774,0.807672,0.290296,0.547722,0
0.524284,0.782426,0.001358,0.809341,0.102802,0.222101,0.219354,0.669405,0.878602,0.281217,0
0.697276,0.476442,0.994912,0.496378,0.236786,0.206668,0.082481,0.609499,0.254051,0.631911,1
0.903219,0.304265,0.997051,0.373779,0.544381,0.816918,0.282614,0.472449,0.142739,0.440817,1
0.239889,0.929145,0.374833,0.65003,0.382724,0.629346,0.451131,0.321166,0.183,0.228579,0
0.058703,0.340372,0.342718,0.556429,0.156653,0.52358,0.838441,0.7061,0.491489,0.196305,0
0.978427,0.196784,0.951448,0.702829,0.38615,0.218351,0.413058,0.217758,0.133461,0.897763,1
0.785363,0.877153,0.861983,0.955919,0.602949,0.893812,0.532974,0.439271,0.194981,0.018449,1
0.726848,0.926227,0.62327,0.954373,0.928853,0.017113,0.964869,0.761815,0.185716,0.325829,1
0.16767,0.331087,0.151015,0.693693,0.748925,0.053385,0.70434,0.441386,0.459565,0.073156,0
0.772177,0.616179,0.241174,0.748626,0.765021,0.065334,0.006162,0.743737,0.467662,0.953005,1
0.676616,0.830946,0.61504,0.554527,0.45819,0.53231,0.112468,0.74235,0.386753,0.084107,1
0.171858,0.026008,0.244488,0.506568,0.005762,0.935861,0.026904,0.324329,0.622791,0.746117,0
0.24462,0.745426,0.52123,0.471236,0.150238,0.860367,0.228507,0.307077,0.727992,0.307357,0
0.221033,0.908033,0.518451,0.696597,0.201501,0.064487,0.152525,0.370468,0.142301,0.326434,0
0.702017,0.523321,0.415643,0.417849,0.894579,0.827702,0.401094,0.70185,0.802584,0.027773,1
0.859817,0.781581,0.312721,0.963056,0.082144,0.004253,0.72808,0.847297,0.575274,0.114431,1
0.932098,0.695603,0.017827,0.030278,0.721814,0.143896,0.941237,0.601891,0.743227,0.360509,1
0.780957,0.736591,0.086891,0.708705,0.749231,0.684611,0.040318,0.747981,0.059927,0.613356,1
0.606031,0.988413,0.135232,0.188322,0.893058,0.79985,0.646506,0.260491,0.24505,0.608735,0
0.863598,0.236263,0.56487,0.752743,0.437207,0.352396,0.816105,0.414391,0.887802,0.434542,1
0.359879,0.823978,0.399478,0.607088,0.705538,0.56232,0.843629,0.275215,0.498099,0.715153,0
0.350798,0.516979,0.715313,0.899945,0.130497,0.706952,0.333241,0.923074,0.785636,0.416422,1
0.723494,0.313532,0.621363,0.548052,0.130916,0.387912,0.226161,0.401069,0.242561,0.532403,1
0.0683,0.878229,0.319394,0.230638,0.406628,0.390969,0.231139,0.008875,0.250226,0.937734,0
0.189974,0.052118,0.178701,0.778194,0.024659,0.917737,0.64441,0.888287,0.397752,0.418815,0
0.470172,0.069004,0.838631,0.011982,0.799911,0.271331,0.918607,0.286242,0.932838,0.739132,1
0.193456,0.349183,0.21297,0.197175,0.634881,0.751428,0.3468,0.087208,0.461496,0.592669,0
0.523331,0.247694,0.412306,0.42929,0.781429,0.134412,0.208697,0.052691,0.684026,0.696675,0
0.845681,0.819512,0.123556,0.29421,0.736954,0.654563,0.737804,0.447596,0.571657,0.411464,0
0.396783,0.992089,0.563556,0.917003,0.524663,0.55615,0.939633,0.951516,0.238841,0.719914,1
0.455694,0.724528,0.253088,0.074265,0.469958,0.841106,0.504735,0.737074,0.466734,0.303121,0
0.701384,0.420955,0.00231,0.042036,0.976943,0.801524,0.699333,0.197532,0.557515,0.445569,1
0.744237,0.911539,0.079057,0.95292,0.130804,0.715785,0.455374,0.364847,0.511793,0.093403,1
0.090012,0.249826,0.317945,0.451514,0.249375,0.907921,0.801378,0.880448,0.808233,0.568309,0
0.371412,0.324988,0.225229,0.615619,0.054565,0.043483,0.816523,0.283732,0.888908,0.437482,0
0.443574,0.116162,0.250392,0.870693,0.94546,0.343603,0.664182,0.24018,0.766506,0.380729,1
0.76375,0.64518,0.225209,0.084362,0.772016,0.126045,0.270259,0.5762,0.14073,0.572018,0
0.562179,0.582531,0.120336,0.037792,0.10439,0.272092,0.13368,0.425766,0.749147,0.507207,0
0.08016,0.792032,0.988239,0.456717,0.869266,0.763193,0.084504,0.638526,0.639701,0.615482,0
0.288952,0.154902,0.251312,0.537715,0.88137,0.945737,0.833712,0.508017,0.948592,0.517471,1
0.554976,0.568722,0.096594,0.561438,0.095341,0.214571,0.246521,0.850518,0.605718,0.726044,0
0.712177,0.464806,0.302645,0.977519,0.725958,0.78183,0.707158,0.80319,0.393272,0.436171,1
